indice,clip_original,clip_procesado,clip_longitud_original,clip_longitud_procesada,instagram_original,instagram_procesado,instagram_longitud_original,instagram_longitud_procesada,instagram_hashtags,instagram_hashtags_procesados,instagram_menciones,instagram_emojis
10,"a man standing in front of a pyramid, ancient megastructure pyramid, giant aztec spaceship, giant tomb structures, ancient pyramid, mayan style, monumental giant palace, maya temples, the oracle of the mayan elders, mayan, lost world pyramid, trampling an ancient city, mayan temple in the jungle, the tower of babel, classic mayan mythology, tower of babel",man standing front pyramid ancient megastructure pyramid giant aztec spaceship giant tomb structures ancient pyramid mayan style monumental giant palace maya temples oracle mayan elders mayan lost world pyramid trampling ancient city mayan temple jungle tower babel classic mayan mythology tower babel,357,301,"El Templo de KukulkÃ¡n no solo es una maravilla arquitectÃ³nica, sino tambiÃ©n un reflejo de la precisiÃ³n matemÃ¡tica de los mayas. Â¿SabÃ­as que cada cara de la pirÃ¡mide tiene 91 escalones, sumando 364, mÃ¡s la plataforma superior que representa el dÃ­a 365 del aÃ±o? ð
.
The Temple of KukulkÃ¡n is not only an architectural marvel but also a reflection of the Mayans' mathematical precision. Did you know that each face of the pyramid has 91 steps, totaling 364, plus the upper platform representing the 365th day of the year? ð 

#ChichenItza #Kukulkan #MayanScience #ArcheologicalSite #SitioArqueologico #ElCastillo #TemploDeKukulkan #SevenWonderOfTheWorld #ChichenItzaPyramid #PirÃ¡mideKukulkan",templo kukulkán solo maravilla arquitectónica sino reflejo precisión matemática mayas cada cara pirámide escalones sumando plataforma superior representa día año temple kukulkán not only architectural marvel but also reflection the mayans mathematical precision did you know that each face the pyramid steps totaling plus the upper platform representing the day the year chichen itza kukulkan mayan science archeological site sitio arqueologico castillo templo kukulkan seven wonder the world chichen itza pyramid pirã,707,518,"['ChichenItza', 'Kukulkan', 'MayanScience', 'ArcheologicalSite', 'SitioArqueologico', 'ElCastillo', 'TemploDeKukulkan', 'SevenWonderOfTheWorld', 'ChichenItzaPyramid', 'PirÃ']","['chichen', 'itza', 'kukulkan', 'mayan', 'science', 'archeological', 'site', 'sitio', 'arqueologico', 'castillo', 'templo', 'kukulkan', 'seven', 'wonder', 'the', 'world', 'chichen', 'itza', 'pyramid', 'pirã']",[],[]
11,"a woman standing in front of a pyramid, mayan style, maya temples, aztec empress, ancient ruins behind her, adobe ilustrator, mexico, mayan priestess, mayan, aztec queen, the oracle of the mayan elders, aztec princess fights barbarians, classic mayan mythology, giant aztec spaceship, temples behind her, aztec warrior goddess, aztec fantasy, goddess of travel",woman standing front pyramid mayan style maya temples aztec empress ancient ruins behind adobe ilustrator mexico mayan priestess mayan aztec queen oracle mayan elders aztec princess fights barbarians classic mayan mythology giant aztec spaceship temples behind aztec warrior goddess aztec fantasy goddess travel,360,311,âInvestment in travel is an investment in yourselfâ,âinvestment travel investment yourselfâ,55,39,[],[],[],[]
12,"a large stone structure, aztec mythology, aztec architecture, maya temples, brutalist aztec architecture, mayan style, ancient megastructure pyramid, monumental giant palace, mayan temple in the jungle, the oracle of the mayan elders, classic mayan mythology, mayan, ancient pyramid, giant tomb structures, ancient civilizations, giant aztec spaceship, temple of the sun",large stone structure aztec mythology aztec architecture maya temples brutalist aztec architecture mayan style ancient megastructure pyramid monumental giant palace mayan temple jungle oracle mayan elders classic mayan mythology mayan ancient pyramid giant tomb structures ancient civilizations giant aztec spaceship temple sun,370,327,"ð¦ El sonido del Quetzal
Al aplaudir frente a la pirÃ¡mide, escucharÃ¡s un sonido que imita el canto del quetzal, un pÃ¡jaro sagrado para los mayas. 

Â¡Ven y compruÃ©balo tÃº mismo! ðð¶
.
ð¦ The Sound of the Quetzal
Clap in front of the pyramid and you'll hear a sound that mimics the call of the quetzal, a sacred bird to the Mayans. 

Come and see for yourself! ðð¶

 #ChichenItza #Kukulkan #Quetzal #ElCastillo #PyramidOfKukulkan #KukulkanPyramid #ChichenItzaPyramid #SevenWonderOfTheWorld #YucatanPeninsula #Yucatan #MayanCulture #Pyramids",sonido quetzalal aplaudir frente pirámide escucharás sonido imita canto quetzal pájaro sagrado mayas compruébalo mismo the sound the quetzalclap front the pyramid and you hear sound that mimics the call the quetzal sacred bird the mayans come and see for yourself chichen itza kukulkan quetzal castillo pyramid kukulkan kukulkan pyramid chichen itza pyramid seven wonder the world yucatan peninsula yucatan mayan culture pyramids,558,429,"['ChichenItza', 'Kukulkan', 'Quetzal', 'ElCastillo', 'PyramidOfKukulkan', 'KukulkanPyramid', 'ChichenItzaPyramid', 'SevenWonderOfTheWorld', 'YucatanPeninsula', 'Yucatan', 'MayanCulture', 'Pyramids']","['chichen', 'itza', 'kukulkan', 'quetzal', 'castillo', 'pyramid', 'kukulkan', 'kukulkan', 'pyramid', 'chichen', 'itza', 'pyramid', 'seven', 'wonder', 'the', 'world', 'yucatan', 'peninsula', 'yucatan', 'mayan', 'culture', 'pyramids']",[],[]
13,"a large building with a clock on top of it, maya temples, beautiful ancient ruins behind, ancient city ruins, ancient ruins behind, mayan temple in the jungle, not ruins, white stone temple ruins, monumental giant palace, big castle ruin, ancient ruins and waterfalls, brutalist aztec architecture, ancient ruins background, pyramid ruins at sundown, ruins in the background",large building clock top maya temples beautiful ancient ruins behind ancient city ruins ancient ruins behind mayan temple jungle ruins stone temple ruins monumental giant palace big castle ruin ancient ruins waterfalls brutalist aztec architecture ancient ruins pyramid ruins sundown ruins,374,289,"Se ha comprobado que en el Juego de Pelota, el equipo ganador era sacrificado, un honor y parte fundamental del ritual maya. Â¿Te imaginas ser parte de esta antigua tradiciÃ³n? ð¤ð§ 
.
It has been proven that the winner team was sacrificed in the Ball Game, an honor and an essential part of the Mayan ritual. Can you imagine being part of this ancient tradition? ð¤ð§ 

#ChichenItza #BallGame #MayanMyths #Yucatan #WonderOfTheWorld #TravelPhotography #MayanCulture #TravelAdventures #MayanHistory #KukulkanPyramid #ElCastillo #KukulkanTemple #DiscoverMexico #TravelMoments #MayanWonders #ArcheologicalSites #YucatanPeninsula",comprobado juego pelota equipo ganador sacrificado honor parte fundamental ritual maya imaginas ser parte antigua tradición been proven that the winner team was sacrificed the ball game honor and essential part the mayan ritual can you imagine being part this ancient tradition chichen itza ball game mayan myths yucatan wonder the world travel photography mayan culture travel adventures mayan history kukulkan pyramid castillo kukulkan temple discover mexico travel moments mayan wonders archeological sites yucatan peninsula,633,527,"['ChichenItza', 'BallGame', 'MayanMyths', 'Yucatan', 'WonderOfTheWorld', 'TravelPhotography', 'MayanCulture', 'TravelAdventures', 'MayanHistory', 'KukulkanPyramid', 'ElCastillo', 'KukulkanTemple', 'DiscoverMexico', 'TravelMoments', 'MayanWonders', 'ArcheologicalSites', 'YucatanPeninsula']","['chichen', 'itza', 'ball', 'game', 'mayan', 'myths', 'yucatan', 'wonder', 'the', 'world', 'travel', 'photography', 'mayan', 'culture', 'travel', 'adventures', 'mayan', 'history', 'kukulkan', 'pyramid', 'castillo', 'kukulkan', 'temple', 'discover', 'mexico', 'travel', 'moments', 'mayan', 'wonders', 'archeological', 'sites', 'yucatan', 'peninsula']",[],[]
14,"a large pyramid, ancient megastructure pyramid, ancient pyramid, pyramid, maya temples, pyramid surrounded with greenery, pyramid portal, lost world pyramid, pyramid in background, giant tomb structures, mayan, monumental giant palace, giant aztec spaceship, pyramid background, pyramids, aztec architecture, monumental structures, mayan style, aztec mythology, ancient civilizations, large temples",large pyramid ancient megastructure pyramid ancient pyramid pyramid maya temples pyramid surrounded greenery pyramid portal lost world pyramid pyramid giant tomb structures mayan monumental giant palace giant aztec spaceship pyramid pyramids aztec architecture monumental structures mayan style aztec mythology ancient civilizations large temples,398,346,"Under the Stars â¨: The enchanting beauty of the Kukulkan Pyramid under a starry night.
.
Bajo las estrellas â¨: La encantadora belleza de la PirÃ¡mide de KukulkÃ¡n bajo una noche estrellada. 

#ChichenItza #Yucatan #MayanMystery #WonderOfTheWorld #TravelPhotography #MayanCulture #TravelAdventures #MayanHistory #KukulkanPyramid #ElCastillo #KukulkanTemple #DiscoverMexico #TravelMoments #MayanWonders #ArcheologicalSites #YucatanPeninsula #StarryNight",under the stars the enchanting beauty the kukulkan pyramid under starry night bajo estrellas encantadora belleza pirámide kukulkán bajo noche estrellada chichen itza yucatan mayan mystery wonder the world travel photography mayan culture travel adventures mayan history kukulkan pyramid castillo kukulkan temple discover mexico travel moments mayan wonders archeological sites yucatan peninsula starry night,455,407,"['ChichenItza', 'Yucatan', 'MayanMystery', 'WonderOfTheWorld', 'TravelPhotography', 'MayanCulture', 'TravelAdventures', 'MayanHistory', 'KukulkanPyramid', 'ElCastillo', 'KukulkanTemple', 'DiscoverMexico', 'TravelMoments', 'MayanWonders', 'ArcheologicalSites', 'YucatanPeninsula', 'StarryNight']","['chichen', 'itza', 'yucatan', 'mayan', 'mystery', 'wonder', 'the', 'world', 'travel', 'photography', 'mayan', 'culture', 'travel', 'adventures', 'mayan', 'history', 'kukulkan', 'pyramid', 'castillo', 'kukulkan', 'temple', 'discover', 'mexico', 'travel', 'moments', 'mayan', 'wonders', 'archeological', 'sites', 'yucatan', 'peninsula', 'starry', 'night']",[],[]
15,"a large pyramid in a field of grass, pyramid surrounded with greenery, ancient megastructure pyramid, maya temples, giant aztec spaceship, mayan style, monumental giant palace, ancient pyramid, mayan, mayan temple in the jungle, lost world pyramid, aztec mythology, beautiful ancient ruins behind, temple of the sun, pyramid in background, mayan god, ancient civilizations",large pyramid field grass pyramid surrounded greenery ancient megastructure pyramid maya temples giant aztec spaceship mayan style monumental giant palace ancient pyramid mayan mayan temple jungle lost world pyramid aztec mythology beautiful ancient ruins behind temple sun pyramid mayan god ancient civilizations,372,313,"â¨ Discover the Timeless Wonders of Chichen Itza â¨

Immerse yourself in the extraordinary blend of history and mystery at one of the worldâs most iconic monuments. Stand in awe before El Castillo, where each of its 365 steps embodies the Mayaâs exceptional ingenuity. Let us craft a bespoke travel experience, tailored just for you, ensuring your journey is as unique and unforgettable as the ancient wonders youâll explore. 

Travel in style and tranquilityâbecause you deserve nothing less. #FirstClassButlers",discover the timeless wonders chichen itza immerse yourself the extraordinary blend history and mystery one the worldâs most iconic monuments stand awe before castillo where each its steps embodies the mayaâs exceptional ingenuity let craft bespoke travel experience tailored just for you ensuring your journey unique and unforgettable the ancient wonders youâll explore travel style and tranquilityâbecause you deserve nothing less first class butlers,522,452,['FirstClassButlers'],"['first', 'class', 'butlers']",[],[]
16,"a woman in a red dress standing in front of a pyramid, ancient ruins behind her, beautiful ancient ruins behind, ancient megastructure pyramid, giant stunning goddess shot, temples behind her, aztec sun goddess, mayan style, temple of the sun, aztec princess fights barbarians, goddess of travel, the oracle of the mayan elders, standing before ancient ruins",woman dress standing front pyramid ancient ruins behind beautiful ancient ruins behind ancient megastructure pyramid giant stunning goddess shot temples behind aztec sun goddess mayan style temple sun aztec princess fights barbarians goddess travel oracle mayan elders standing ancient ruins,358,291,"Chichen Itza is the perfect place for families and a magical exploring site. ð¿ð«

Don't forget to take the best photos with the Temple of Kukulkan as your backdrop. ð¸
.
Chichen ItzÃ¡, el lugar perfecto para las familias y un lugar mÃ¡gico por descubrir. ð¿ð«

No olvides tomarte las mejores fotografÃ­as con el Templo de KukulkÃ¡n como telÃ³n de fondo ð¸

#ChichenItza #Yucatan #WonderOfTheWorld #TravelPhotography #MayanCulture #TravelAdventures #MayanHistory #KukulkanPyramid #ElCastillo #KukulkanTemple #DiscoverMexico #TravelMoments #MayanWonders #ArcheologicalSites #YucatanPeninsula",chichen itza the perfect place for families and magical exploring site don forget take the best photos with the temple kukulkan your backdrop itzá lugar perfecto familias lugar mágico descubrir olvides tomarte mejores fotografías templo kukulkán telón fondo chichen itza yucatan wonder the world travel photography mayan culture travel adventures mayan history kukulkan pyramid castillo kukulkan temple discover mexico travel moments mayan wonders archeological sites yucatan peninsula,602,485,"['ChichenItza', 'Yucatan', 'WonderOfTheWorld', 'TravelPhotography', 'MayanCulture', 'TravelAdventures', 'MayanHistory', 'KukulkanPyramid', 'ElCastillo', 'KukulkanTemple', 'DiscoverMexico', 'TravelMoments', 'MayanWonders', 'ArcheologicalSites', 'YucatanPeninsula']","['chichen', 'itza', 'yucatan', 'wonder', 'the', 'world', 'travel', 'photography', 'mayan', 'culture', 'travel', 'adventures', 'mayan', 'history', 'kukulkan', 'pyramid', 'castillo', 'kukulkan', 'temple', 'discover', 'mexico', 'travel', 'moments', 'mayan', 'wonders', 'archeological', 'sites', 'yucatan', 'peninsula']",[],[]
17,"a group of people climbing up the steps of a pyramid, ancient megastructure pyramid, ancient pyramid, maya temples, trampling an ancient city, stairway to heaven, stairs from hell to heaven, temple run, pyramid scheme, mayan style, mayan, lost world pyramid, pyramid, mayan temple in the jungle, mexico, ziggurat, monumental giant palace",group people climbing steps pyramid ancient megastructure pyramid ancient pyramid maya temples trampling ancient city stairway heaven stairs hell heaven temple run pyramid scheme mayan style mayan lost world pyramid pyramid mayan temple jungle mexico ziggurat monumental giant palace,337,283,"â¨ Imagine the rituals and ceremonies that once took place here. Chichen ItzÃ¡ is a journey through time. 
.
â¨ Imagina los rituales y ceremonias que una vez tuvo lugar aquÃ­. Chichen ItzÃ¡ es un viaje en el tiempo. 

#ChichenItza #Yucatan #WonderOfTheWorld #TravelPhotography #MayanCulture #TravelAdventures #MayanHistory #KukulkanPyramid #ElCastillo #KukulkanTemple #DiscoverMexico #TravelMoments #MayanWonders #ArcheologicalSites #YucatanPeninsula",imagine the rituals and ceremonies that once took place here chichen itzá journey through time imagina rituales ceremonias vez lugar aquí chichen itzá viaje tiempo chichen itza yucatan wonder the world travel photography mayan culture travel adventures mayan history kukulkan pyramid castillo kukulkan temple discover mexico travel moments mayan wonders archeological sites yucatan peninsula,452,391,"['ChichenItza', 'Yucatan', 'WonderOfTheWorld', 'TravelPhotography', 'MayanCulture', 'TravelAdventures', 'MayanHistory', 'KukulkanPyramid', 'ElCastillo', 'KukulkanTemple', 'DiscoverMexico', 'TravelMoments', 'MayanWonders', 'ArcheologicalSites', 'YucatanPeninsula']","['chichen', 'itza', 'yucatan', 'wonder', 'the', 'world', 'travel', 'photography', 'mayan', 'culture', 'travel', 'adventures', 'mayan', 'history', 'kukulkan', 'pyramid', 'castillo', 'kukulkan', 'temple', 'discover', 'mexico', 'travel', 'moments', 'mayan', 'wonders', 'archeological', 'sites', 'yucatan', 'peninsula']",[],[]
18,"a group of people walking around a pyramid, pyramid surrounded with greenery, maya temples, ancient megastructure pyramid, aztec architecture, giant aztec spaceship, aztec mythology, mayan style, ancient pyramid, ancient civilizations, megalithic buildings, giant tomb structures, monumental giant palace, mayan temple in the jungle, temple of the sun, mayan, classic mayan mythology",group people walking around pyramid pyramid surrounded greenery maya temples ancient megastructure pyramid aztec architecture giant aztec spaceship aztec mythology mayan style ancient pyramid ancient civilizations megalithic buildings giant tomb structures monumental giant palace mayan temple jungle temple sun mayan classic mayan mythology,383,341,"Â¡Bienvenidos a Chichen ItzÃ¡! ð¿ð

Esto es un poco de lo que es nuestra maravilla del Mundo

Â¡VisÃ­tanos!
.
Welcome to Chichen Itza! ð¿ð

Hereâs a glimpse of our wonder of the world.

Visit us!

#ChichenItza #ChichenItzaWonderOfTheWorld #ElCastillo #ThousandColumnsGroup #ChichenItzaPyramid #TempleOfTheWarriors #TheMarketPlace #SacredCenote #Yucatan #ChichenItzaArcheologicalSite #ArcheologicalSite #SevenWonderOfTheWorld #MayanRuins",chichen itzá maravilla mundo chichen itza glimpse our wonder the chichen itza chichen itza wonder the world castillo thousand columns group chichen itza pyramid temple the warriors the market place sacred cenote yucatan chichen itza archeological site archeological site seven wonder the world mayan ruins,448,305,"['ChichenItza', 'ChichenItzaWonderOfTheWorld', 'ElCastillo', 'ThousandColumnsGroup', 'ChichenItzaPyramid', 'TempleOfTheWarriors', 'TheMarketPlace', 'SacredCenote', 'Yucatan', 'ChichenItzaArcheologicalSite', 'ArcheologicalSite', 'SevenWonderOfTheWorld', 'MayanRuins']","['chichen', 'itza', 'chichen', 'itza', 'wonder', 'the', 'world', 'castillo', 'thousand', 'columns', 'group', 'chichen', 'itza', 'pyramid', 'temple', 'the', 'warriors', 'the', 'market', 'place', 'sacred', 'cenote', 'yucatan', 'chichen', 'itza', 'archeological', 'site', 'archeological', 'site', 'seven', 'wonder', 'the', 'world', 'mayan', 'ruins']",[],[]
19,"a woman standing in front of a pyramid, mayan style, aztec princess fights barbarians, ancient ruins behind her, beautiful ancient ruins behind, maya temples, mayan priestess, classic mayan mythology, ancient megastructure pyramid, ancient ruins and waterfalls, aztec warrior goddess, the oracle of the mayan elders, goddess of travel, aztec mythology, mayan, unreal maya",woman standing front pyramid mayan style aztec princess fights barbarians ancient ruins behind beautiful ancient ruins behind maya temples mayan priestess classic mayan mythology ancient megastructure pyramid ancient ruins waterfalls aztec warrior goddess oracle mayan elders goddess travel aztec mythology mayan unreal maya,371,324,"Descubre la verdad detrÃ¡s del Grupo de las Mil Columnas en Chichen ItzÃ¡. Aunque su nombre sugiere mil columnas, en realidad cuenta con 200 que simbolizan nuestra lucha interna contra el mal. ðªâ¨ 
.
Uncover the truth behind the Group of the Thousand Columns in Chichen Itza. Despite its name suggesting a thousand columns, it has 200 columns symbolizing our internal struggle against evil. ðªâ¨ 

#ThousandColumnsGroup #ChichenItza #InternalStruggle #MayanSymbolism #GrupoMilColumnas #LuchaInterna #SimbolismoMaya #CivilizacionMaya #ChichenItzaWonderOfTheWorld #MayanHeritage #AmoChichenItza #DatosCuriososChichenItza",descubre verdad detrás grupo mil columnas chichen itzá aunque nombre sugiere mil columnas realidad cuenta simbolizan lucha interna mal ðªâ the truth behind the group the thousand columns chichen itza despite its name suggesting thousand columns columns symbolizing our internal struggle against evil ðªâ thousand columns group chichen itza internal struggle mayan symbolism grupo mil columnas lucha interna simbolismo maya civilizacion maya chichen itza wonder the world mayan heritage amo chichen itza datos curiosos chichen itza,625,530,"['ThousandColumnsGroup', 'ChichenItza', 'InternalStruggle', 'MayanSymbolism', 'GrupoMilColumnas', 'LuchaInterna', 'SimbolismoMaya', 'CivilizacionMaya', 'ChichenItzaWonderOfTheWorld', 'MayanHeritage', 'AmoChichenItza', 'DatosCuriososChichenItza']","['thousand', 'columns', 'group', 'chichen', 'itza', 'internal', 'struggle', 'mayan', 'symbolism', 'grupo', 'mil', 'columnas', 'lucha', 'interna', 'simbolismo', 'maya', 'civilizacion', 'maya', 'chichen', 'itza', 'wonder', 'the', 'world', 'mayan', 'heritage', 'amo', 'chichen', 'itza', 'datos', 'curiosos', 'chichen', 'itza']",[],[]
